id,tw_member?,fb_member?,tw_follower?,fb_follower?
wakqasahmed,False,False,False,True
piuccio,False,False,False,True
alexy,False,False,True,True
num3a,False,False,False,True
ozziest,False,False,False,True
prith-pal,False,False,False,True
charleslcsantos,False,False,True,False
sigul,False,False,True,False
hustlzp,False,False,False,True
suenot,False,False,True,True
andrewcua,False,False,True,False
duncan60,False,False,False,True
lushl9301,False,False,True,True
lyjen,False,False,True,False
joanVon,False,False,False,True
jngweb,False,False,False,True
AbyssGaze,False,False,True,False
tarikyurtlu,False,False,True,False
xzs424,False,False,True,False
rking,False,False,True,True
arnononlinebak,False,False,True,False
joey2005,False,False,False,True
cssimsek,False,False,True,False
swhite24,False,False,False,True
svinkle,False,False,True,False
covxx,False,False,False,True
gsanthosh91,False,False,True,False
AlexanderKaraberov,False,False,True,True
spxis,False,False,True,False
makzan-demo,False,False,False,True
riston,False,False,False,True
froody,False,True,False,False
congthao,False,True,False,False
wweyl,False,False,True,False
ryanlecompte,True,False,True,True
zuantianyang,False,False,False,True
TechplexEngineer,False,False,True,False
mattijs,False,False,False,True
SquarewaveMultimedia,False,False,True,False
HalidCisse,False,False,False,True
yanyi1210,False,False,True,False
eviktarovich,False,False,False,True
MikePodgorniy,False,False,False,True
Miya--,False,False,True,False
BorisHasikov,False,False,True,False
alperkokmen,False,False,True,False
enriquesanchezb,False,False,False,True
majianxiong,False,False,True,True
yatharthk,False,False,False,True
aleksandr-grinevich,False,False,False,True
agawish,False,False,True,False
xingjiahe,False,False,True,False
onpaws,False,False,True,True
johnsandall,False,False,True,True
mehlkelm,False,False,False,True
MrBeen1113,False,False,False,True
easonchan42,False,False,False,True
rscouto,False,False,False,True
jbaginski,False,False,True,True
adamsxm,False,False,True,False
karloespiritu,False,False,True,True
Joalherrero,False,False,True,False
zaoldyeck,False,False,False,True
electblake,False,False,False,True
AlJoshi,False,False,False,True
ssbrewster,False,False,False,True
pencilcheck,False,False,True,False
pciapcib,False,False,True,False
robertosanval,False,False,True,False
vshriram93,False,False,False,True
Rodrigo54,False,False,False,True
robinwit,False,False,True,True
abhirupkgp,False,False,False,True
Ceelog,False,False,True,False
mahmutacar,False,False,False,True
jonobrien,False,False,True,False
smohadjer,False,False,True,False
michal-filip,False,False,True,False
MuhammetDilmac,False,False,False,True
ytixdecaf,False,False,True,False
pfinkbeiner,False,False,False,True
holys,False,False,True,False
DyegoCosta,False,False,False,True
xaneem,False,False,True,False
bh-rat,False,False,False,True
matiit,False,False,False,True
hardikpandya,False,False,True,False
matuzalemsteles,False,False,True,False
rapind,False,False,False,True
taozhi8833998,False,False,False,True
atulmy,False,False,True,False
kirbyk,False,False,False,True
hardeep-proptiger,False,False,False,True
andrewhammond,False,False,True,False
traviscrawford,False,False,True,False
mazicky,False,False,False,True
rjvir,False,False,False,True
Rud5G,False,False,True,True
yeasiz,False,False,False,True
mikejauregui,False,False,False,True
cr0n0s,False,False,False,True
Marcoga,False,False,False,True
jfischoff,False,False,True,True
yoyeung,False,False,False,True
wzqcongcong,False,False,False,True
wtz,False,False,False,True
mrtnbrjs,False,False,True,False
GinaVockeroth,False,False,False,True
Crisco,False,False,False,True
hedgerh,False,False,False,True
chadrosen,False,False,True,False
stagas,False,False,True,True
currentoor,False,False,False,True
iGingko,False,False,False,True
daviddoran,False,False,False,True
godwarlock,False,False,False,True
kertz,False,False,True,False
matthewmorrone1,False,False,True,True
domenicoperri,False,False,False,True
zhangwei001,False,False,True,False
amherd,False,False,False,True
BrennanButler,False,False,True,False
dqw,False,False,True,False
Baker,False,False,True,False
lulzbane,False,False,True,False
lukephills,False,False,False,True
carlosvega20,False,False,True,True
damian,False,False,True,False
brettstimmerman,True,False,True,False
danhan,False,False,False,True
mirzap,False,False,True,False
ethansure,False,False,True,False
tejas786u,False,False,True,False
zbignas,False,False,False,True
mwinder,False,False,False,True
DonQuality,False,False,True,False
deogit,False,False,True,False
milan-cermak-sociomantic,False,False,False,True
knowbody,False,True,True,True
josh-iqmi,False,False,False,True
xingren0909,False,False,True,False
FlowingMark,False,False,True,False
thommay,False,False,True,False
AbeEstrada,False,False,True,True
rjrodger,False,False,False,True
tnedev,False,False,False,True
psbs,False,False,True,False
gsans,False,False,False,True
colinmeinke,False,False,False,True
fileton,False,False,False,True
persenzhou,False,False,False,True
cassidoo,False,False,False,True
pglauner,False,False,False,True
bodia-uz,False,False,False,True
rossholdway,False,False,False,True
rpedrazaAutentia,False,False,True,False
marieli,False,False,True,True
ikashkuta,False,False,True,True
ellz,False,False,False,True
colnix,False,False,True,False
Cadence22,False,False,True,False
airyland,False,False,True,True
skealey,False,False,True,False
adamalmonte,False,False,True,False
livfwds,False,False,False,True
johndboston,False,False,True,False
lstoll,False,False,True,False
lukasbach,False,False,True,False
BOB-3000,False,False,True,False
fmoo,False,False,False,True
AnurajRicky,False,False,False,True
nealpoole,False,False,False,True
thbt,False,False,False,True
codervikash,False,False,False,True
ukessays-me,False,False,True,False
Bostonncity,False,False,True,False
arpan74,False,False,False,True
jserv,False,False,True,True
Rollniak,False,False,False,True
noelchanwh,False,False,False,True
amitkverma,False,False,True,False
ruotianluo,False,False,False,True
luiztiago,False,False,True,False
LengBinBin,False,False,False,True
dealforest,False,False,True,False
sridhar87,False,False,True,False
acalvomartinez,False,False,False,True
slixurd,False,False,False,True
chilismaug,False,False,True,False
bryankong3388,False,False,True,False
bilgeebilgin,False,False,True,False
calspach,False,False,True,False
sunnyratilal,False,False,True,False
HannahElliott,False,False,False,True
rusua,False,False,False,True
VikasShinde,False,False,True,False
jobinsjohn,False,False,False,True
bolensmichael,False,False,False,True
shiling123,False,False,True,False
zachbradshaw,False,False,False,True
mpakes,False,False,False,True
iisutton,False,False,False,True
jorgeortega,False,False,True,False
lvming6816077,False,False,True,False
kkdai,False,False,False,True
herodrigues,False,False,True,False
elussich,False,False,True,True
sopmac21379,False,False,True,False
AmazingCaddy,False,False,False,True
Novaes,False,False,False,True
SharonXin,False,False,False,True
bmcfee,False,False,False,True
yongming,False,False,False,True
parasj,False,False,True,False
kevinarcher,False,False,False,True
pshinghal,False,False,False,True
ericjavier,False,False,False,True
danbender,False,False,True,False
mesandoval,False,False,True,False
Glitchez,False,False,True,False
YOnoda,False,False,False,True
nhan712,False,False,True,False
lukelaws,False,False,False,True
ebajalinov,False,False,True,False
nxy315,False,False,True,False
apassi99,False,False,False,True
LostWarrior,False,False,True,True
shidhincr,False,False,True,True
hirak2525,False,False,True,False
mailmeprshnt,False,False,True,False
taqumi,False,False,True,False
KeithFrost,False,False,False,True
Niava,False,False,True,False
Prakhar190,False,False,False,True
aastrong,False,False,True,False
Shrhawk,False,False,True,True
pedrovgs,False,False,True,False
jonabutt,False,False,False,True
queenvictoria,False,False,True,False
nkxiaochuan,False,False,True,False
khayamgondal,False,False,False,True
AbdullahAlger,False,False,True,True
ahbing,False,False,True,True
buremba,False,False,False,True
crolack,False,False,False,True
miao033009,False,False,False,True
zhang2118,False,False,True,False
Fingel,False,False,True,False
ricardommoura,False,False,True,False
wesleylancel,False,False,False,True
neojgb,False,False,True,False
Sohalt,False,False,False,True
dionyc,False,False,False,True
WoLfulus,False,False,False,True
rwellens,False,False,True,False
tedAir,False,False,True,False
gundamew,False,False,False,True
chetannaik,False,False,False,True
sebastianschilling,False,False,False,True
pmichaels,False,False,True,False
uberheld,False,False,True,False
sorcamarian,False,False,False,True
kosmikko,False,False,False,True
boomyamm,False,False,False,True
ondrejbouda,False,False,False,True
zhanafe,False,False,True,False
vampireneo,False,False,False,True
marlonmantilla,False,False,False,True
dlanga,False,False,True,False
Summersummer3,False,False,True,False
lucasflana,False,False,True,True
interestinghua,False,False,True,False
preethinarayan,False,False,True,False
payamohajeri,False,False,True,False
dotjay,False,False,True,False
martinlong77,False,False,False,True
dalong306,False,False,False,True
harshulpandav,False,False,True,False
michaelBenin,False,False,True,True
hscells,False,False,True,True
Quennel,False,False,False,True
n0m4dz,False,False,False,True
tannner,False,False,False,True
yonibot,False,False,False,True
jontsai,False,False,True,True
yangboz,False,False,True,False
cozilla,False,False,False,True
Madrid2014,False,False,True,False
Setsuna606,False,False,False,True
mr-github,False,False,True,False
ethanbreck,False,False,True,True
dwolfATL,False,False,True,False
toSvenson,False,False,True,False
thaerlabs,False,False,False,True
MacPherson,False,False,False,True
michaelsmyap,False,False,True,False
simar7,False,True,False,True
anirugu,False,False,True,True
Vorob-Astronaut,False,False,False,True
betooliveira79,False,False,True,False
d4rken,False,False,False,True
ingegnimultimediali,False,False,True,False
mtbroker,False,False,False,True
ravinot,False,False,True,True
kwok,False,False,True,False
Catheria,False,False,True,False
rahulkanotra,False,False,True,False
jasminezz,False,False,True,False
fake-user123,False,False,True,False
kmsheng,False,False,False,True
zachwill,False,False,False,True
aytacozkan,False,False,True,False
summer-liu,False,False,True,True
oromero,False,False,False,True
abarabash89,False,False,False,True
jhallard,False,False,True,False
npalix,False,False,False,True
nickpetie,False,False,True,False
eclayaz,False,False,True,False
kevinpostal,False,False,False,True
Codejune,False,False,False,True
leezhm,False,False,False,True
Probos22,False,False,True,False
crispreneur,False,False,True,False
sd0s,False,False,False,True
christophwille,False,False,False,True
erikfloresq,False,False,True,False
Villain0us,False,False,False,True
jcasanova,False,False,False,True
heyunpiupiu,False,False,True,False
isvaldo,False,False,False,True
vehar,False,False,True,False
e11world,False,False,True,False
aschneiderg,False,False,True,False
risq,False,False,False,True
JohnMars,False,False,False,True
lun324,False,False,True,False
ekas,False,False,True,False
VeN,False,False,False,True
KosonGou,False,False,False,True
revathskumar,False,False,True,True
chagge,False,False,False,True
elhesuu,False,False,False,True
potomak,False,False,False,True
sarelvdwalt,False,False,False,True
sungjuly,False,False,True,False
wdbm,False,False,True,False
AlexanderSelzer,False,False,True,False
feimosi,False,False,False,True
lingfan,False,False,True,False
cookerwang,False,False,False,True
kevbook,False,False,True,False
mattdetails,False,False,True,False
lixiaoyu,False,False,False,True
jiango,False,False,True,False
gdownie,False,False,True,False
golddiamonds,False,False,True,True
stephanebruckert,False,False,False,True
Zemelia,False,False,False,True
peterhil,False,False,False,True
teddyzetterlund,False,False,True,False
tclem,False,False,True,True
aetherson,False,False,False,True
flexilef,False,False,True,False
miwarin,False,False,True,False
davearch,False,False,True,False
onurer34,False,False,True,False
pavithransoft,False,False,True,False
steveny9911,False,False,False,True
hiroyukim,False,False,True,False
lgn21st,False,False,False,True
zhuzefu,False,False,True,True
huzichunjohn,False,False,True,False
raw34,False,False,True,False
mescoda,False,False,True,False
francischan714,False,False,False,True
menzer,False,False,False,True
gihankarunarathne,False,False,False,True
rafaqueque,False,False,True,False
CraigDMcKenna,False,False,False,True
n3p3nthess,False,False,True,False
cosst,False,False,True,False
ingvijonasson,False,False,True,False
qirtas1,False,False,True,False
